name,thirty_day_average_price,thirty_day_change,thirty_day_difference,thirty_day_sales,thirty_day_volume
Cats and Watches Society,0.10972448275862075,0.5427665469919304,2.2389500000000027,58,6.364020000000004
Sakura Tree Evolution,0,-1,0,0,0
The Ugly Ducklings,0,0,0,0,0
HPPRS X CONSIDER IT FLOWERS,0,0,0,0,0
The Project Beings Collection,0,0,0,0,0
Honor Of The Clash Warriors,0,0,0,0,0
ACKPFP,0,0,0,0,0
superflirt,0,0,0,0,0
G-NO Digital Art Collectibles,0.09851538461538462,-0.07383569568990475,-0.1021000000000003,13,1.2807
KONIEC Editions,0.02618909090909091,0.5504843918191602,0.10227999999999998,11,0.28808
PSYCHE DAO,0,-1,0,0,0
Layer Zero Punks | ETH,0.009999999999999998,-0.8901098901098902,-0.162,2,0.019999999999999997
Praise Pals [Official],0.045,-0.860248447204969,-0.2770000000000001,1,0.045
DLG.,0.08,-0.7681159420289855,-0.26499999999999996,1,0.08
Wolf Game - Merch,0.04224047619047618,-0.6268064369105635,-4.469600000000001,63,2.6611499999999997
Bitaverse NFT,0.11559999999999997,0.9229552828476341,2.2193678999999995,40,4.623999999999999
Hungry Hippos NFT,0,0,0,0,0
ZenFrogs,0,-1,-0.0388,0,0
Baby Dragos Collection,0.01,0,0.03,3,0.03
Definitely A Rug Not,0,-1,0,0,0
Banana Republique,0,-1,0,0,0
Pixel Kingdoms Quest,0,0,0,0,0
Crypto Collective NFT,0.05,0.6129032258064517,0.019000000000000003,1,0.05
white rabbit genesis,0,0,0,0,0
Layer One Punks | ETH,0,0,0,0,0
Refraction Season 0 Founding Artists Collection,0.0217,-0.8990697674418605,-0.3866,2,0.0434
Founders Factory WL Mint Pass,0,0,0,0,0
Orgy Club,0,0,0,0,0
Ghxsts Comics,0.07588333333333333,-0.47401397141251606,-0.8206246913580245,12,0.9106
Warp Squad 16,0,0,0,0,0
omni Apes (eth),0,0,0,0,0
DANKBOTS,0.0302980191506494,46.580828035181725,18.271329796800032,616,18.663579796800033
Liquid Legends,0.09649873786407769,-0.004495079750607297,-0.04488000000000092,103,9.939370000000002
Year of the Woman Beholders Pass,0,0,0,0,0
Notomni Wonder Bibiz,0,0,0,0,0
OmniCamels (ETH),0,-1,0,0,0
tiny cats (eth),0.005166666666666667,-0.40258238581614963,-0.010445000000000003,3,0.0155
Something Bigger Blue Yellow,0,-1,0,0,0
Supreme Skulls Genesis,0.015137500000000005,-0.7265121720150363,-0.6433970000000004,16,0.24220000000000008
Silk Road by Ezra Miller,0.15336666666666668,-0.13114908884902257,-0.1388999999999998,6,0.9202000000000001
Your Daytime Fireworks - Firework Packets,0,-1,-0.039,0,0
Harrys Hammer Club,0,0,0,0,0
RELI3F UKR: Drop 2,0.11117483333333335,-0.6081714050751879,-1.035351,6,0.6670490000000001
Demon Death Cult: Season 1,0,0,0,0,0
HomieFaces NFT Official,0,0,0,0,0
Apes Zuki Club,0,-1,-0.0099,0,0
Decentral Degens,0,0,0,0,0
CryptoFarm Book,0,0,0,0,0
Foofee Friends,0,-1,0,0,0
Diamond Heist,0.0073125,6.8,0.051,8,0.058499999999999996
Dragons of Midgard 3D Official,0,-1,-0.01,0,0
Alfie Motion 1/1s,1.1,0,1.1,1,1.1
Dear Dreamer III,0,0,0,0,0
Cacti Cacti Cacti,0,-1,0,0,0
Kaien Cruz,0.01,0,0.01,1,0.01
Punks Unchained (ETH),0,0,0,0,0
GCC Exclusives,0.0169,-0.5775,-0.023100000000000002,1,0.0169
WonderGirl DAO,0,-1,0,0,0
pax.world land sale,0,0,0,0,0
WANDER: Collector's Editions,0,0,0,0,0
BitBot Friends (ETH),0,0,0,0,0
La Table Du Chef - PASS,0,0,0,0,0
Miss O Cool Girls,0,0,0,0,0
Lil Dreamerz OFFICIAL,0.008847435897435897,0,1.03515,117,1.03515
GoblinTown,0,0,0,0,0
Sol Flowers x AP Cover Remix,0,0,0,0,0
Dirty Taco NFT,0.1395,14.5,1.305,10,1.395
OmniToadz (official),0,-1,0,0,0
Editions by Daniel Valer,0.08,-1,-0.08,0,0
Unapologetic Apes,0.00895,-0.9347137726717137,-0.25627727647197884,2,0.0179
The Shmurfs Official Collection,0,0,0,0,0
Squinkz,0,-1,0,0,0
FAKE THOUGHTS,0,0,0,0,0
comely turtle (eth),0,0,0,0,0
PuffyPals,0,0,0,0,0
Quest-3,0,-1,-1e-06,0,0
ScavengerPunks,0,0,0,0,0
Moon Stamps NFT,0,-1,0,0,0
Ice Cream Ghosts,0,0,0,0,0
16 Bit Apes,0,0,0,0,0
Junior Ape Club,0,0,0,0,0
urlz.com,0,0,0,0,0
OmniOwls (eth),0,-1,0,0,0
NYANKONE1,0,-1,0,0,0
My Pet Egg,0,-1,0,0,0
Every Trump Donor,0,-1,0,0,0
Milady That D.G.E.N,0,-1,0,0,0
IZUKI ZEN,0,0,0,0,0
DogsRuleTheWorld V2,0,-1,0,0,0
Wavy Sharks Society NFT,0,0,0,0,0
OOF Collective Official,0,-1,-0.0094,0,0
Alaina Castillo,0.2,0,0.2,1,0.2
TBC Genesis: Panda Collection,0,0,0,0,0
CREW Coins,0,0,0,0,0
The Little Lions Club,0,0,0,0,0
The Heist (Characters),0,-1,-0.0019,0,0
DippiesPepe,0,0,0,0,0
The Cubists,0,0,0,0,0
PeakyPelicans,0,-1,-0.0015,0,0
HypeX Warrior,0,0,0,0,0
Avatar - playBenders,0,0,0,0,0
Rooster Fighter ETH,0.053194444444444454,-0.36162410827388486,-0.5423999999999999,18,0.9575000000000001
Ninja Bears Genesis,0,0,0,0,0
SANIKSANIKs,0,-1,0,0,0
KawaiiClouds,0,-1,0,0,0
BY THE BY,0,0,0,0,0
Mad Rabbits Gang Wars,0.04324,2.1026070318105714,0.8791000000000001,30,1.2972000000000001
Musk's Blue Bird,0,0,0,0,0
Lazer Tools (Pre Access),0,0,0,0,0
GENSOU Creatures,0,-1,-0.1,0,0
Mysteries of Yellowstone Collection 1,0,-1,0,0,0
Titulus Crucis,0,0,0,0,0
GENESIS Zodiacs Collection by Raquel Casilda,0,-1,-0.325,0,0
VIVUMMORIE,0,0,0,0,0
ALL OUT The NFT Collection,0,-1,-0.058,0,0
Flappy Boys,0.004919999999999999,-0.7578740157480315,-0.077,5,0.024599999999999997
Moonbears NFT,0.06909274489795918,-0.6884566655267338,-14.962930800000027,98,6.771089
0xOG Pass by 0xStudio,0.11180000000000001,-0.6131487889273355,-0.7087999999999997,4,0.44720000000000004
The Weirdos: Battle Royale,0.016303076923076927,-0.476932862728639,-0.7729879682673934,52,0.8477600000000002
Starbirds,0.0066,-0.5429552788665292,-0.039203000000000016,5,0.033
Sushi Cats Fam,0.00245,-0.8631246682868237,-0.030899,2,0.0049
Pixel Interfaces,0.015500000090909093,0.42320535058430675,0.05070000099999997,11,0.170500001
RickhouseDAO,0.03506666666666667,-0.8405867377863984,-0.55472,3,0.1052
Imaginary World V2,0,0,0,0,0
Project Kurayami,0,0,0,0,0
Perennials,0,0,0,0,0
SAMURAI 800 by PROJECT 800,0,0,0,0,0
IceBirds,0.00505,2.1076923076923078,0.00685,2,0.0101
Podium Genesis,3.9e-05,-0.9982651245551601,-0.022441000000000003,1,3.9e-05
Metroverse Pass,0.006942727272727272,-0.7719300748818169,-0.2584834444443999,11,0.07637
Magic Toadz,0,-1,-0.0036,0,0
Forgotten Runes Beast Spawn,1.2245,2.4065934065934065,1.7300999999999997,2,2.449
Glory to Ukraine by Tristan Eaton,0.07,-0.3,-0.03,1,0.07
BZUKI a.k.a. BoredZUKI,0.010163636363636363,10.179999999999998,0.10179999999999999,11,0.11179999999999998
Octogang Genesis 555,0.022766666666666664,7.195999999999998,0.17989999999999998,9,0.20489999999999997
The Sevens Eve,0.018706250000000004,-0.3966929987764539,-0.19679900000000006,16,0.29930000000000007
tiny criminals,0,0,0,0,0
Time Machines by Project Dark Eye,0,0,0,0,0
MoonCollective Official,0,-1,-0.0024,0,0
Apes of Space VX Official,0.009,-0.7643979057591623,-0.029199999999999997,1,0.009
Shattered Eon Pirates V2,0.2068388303508772,2.5138300250949244,8.434553329999998,57,11.78981333
88 Dynasty Official,0.0028925,0.36117647058823527,0.00307,4,0.01157
PixelSpyClub,0,-1,-0.0022999999999,3,0
Birdzuki,0,0,0,0,0
Top Frogs Genesis,0.01111,-0.5744925315970892,-0.015000000000000001,1,0.01111
Zukibirds,0.00159,-0.2728658536585366,-0.00358,6,0.00954
Sneaky Goblins,0,0,0,0,0
C-02 Collection,0.008585,0.8111814345991564,0.07690000000000002,20,0.17170000000000002
tiny girls (eth),0.00015,-0.6666666666666666,-0.0012,4,0.0006
FUD - FEAR UNCERTAINTY & DOUBT OF THE MIND,0,0,0,0,0
neurocolor's abstract paintings,6,0,6,1,6
Ryukai Tempest Island,0,0,0,0,0
Starbirds Official,0,0,0,0,0
Lamb Duhs PX,0.005,0.923076923076923,0.012,5,0.025
Shines - Companions,0,0,0,0,0
Bank of Metaverse Pass Collection,0,-1,0,0,0
Zombie Apes Official NFT,0.01033244561109608,-0.27882676572298976,-0.17577239311177284,44,0.45462760688822756
Bee Keeper Society - By Bettinardi Golf,0.45068,-0.5707809523809524,-2.9966,5,2.2534
NUKES by Primary Nature - Official Collection,0,-1,-0.036,0,0
wackies,0.026117272727272732,-0.5378300033574046,-0.3343210999999999,11,0.28729000000000005
DEGEN TOONZ MINTER REWARDS,0.016586138297872352,-0.8700665877725181,-10.440102999999997,94,1.559097000000001
MoonbirdPunks,0.069,3.0350877192982457,0.0519,1,0.069
NMSL NFT,0,0,0,0,0
Fruglys,0,0,0,0,0
Pixel Pengs,0,0,0,0,0
BWP NFT Official,0,-1,-0.01,0,0
ALPHA KIDS,0,-1,-0.5,0,0
FLOOR by MOCA,0,-1,-1,0,0
DEFFIE,0,-1,-1.269,0,0
notMoonbirds,0,0,0,0,0
Recon Rams Elites,0,0,0,0,0
Genetic Chain: Crusties,0.006075000000000001,3.8600000000000003,0.0193,4,0.024300000000000002
Meta F1 Club(MFC),0,-1,-0.06,0,0
BraveBears,0,0,0,1,0
harris cole,0,-1,-0.062099999999999995,0,0
TTTreasures,0,0,0,0,0
SoleSavy - SS4,0,-1,-0.1,0,0
Nifty Tailor Genesis,0,-1,-0.164,0,0
JIN X9 GENESIS,0.008,-0.6785857774206508,-0.01689,1,0.008
NrG PIGEONZ x CROCS,0,-1,-0.02,0,0
Sean Keeton,0,0,0,0,0
Spacegate Pass,0.0001,-0.9915254237288136,-0.0117,1,0.0001
Boredsone Park,0,0,0,0,0
Official Momoco,0,0,0,0,0
3D tiny dinos,0,0,0,0,0
SOCIATY66,0.05,-0.8333333333333334,-0.25000000000000006,1,0.05
TestinProd,0,0,0,0,0
Relic Punks,0,-1,-0.061000000000000006,0,0
Fuzzy Fighters Genesis,0.02783333333333333,0.3916666666666664,0.04699999999999997,6,0.16699999999999998
Toyz NFT Project,0,-1,0,0,0
UNDAO,0.0917804875365854,0.933124072865884,1.8164099890000012,41,3.762999989000001
Bored Azuki Yacht Club,0,0,0,0,0
METAVS Metapass,0,0,0,0,0
Dreams of Alchemy,0,0,0,0,0
Zen Blocks - Data Blocks,0.014525000000000001,0.4205378973105136,0.017200000000000007,4,0.058100000000000006
DemonicSkulls,0.07529708333333333,0.7548018100250525,0.7773099999999997,24,1.80713
omni chicks (eth),0,0,0,0,0
Quirkidz & Co.,0.0029,0,0.0029,1,0.0029
TaoNFTs,0,0,0,0,0
Trippy Frens NFT,0.004,0,0.004,1,0.004
Sabertooth Poker Club,0.003,0,0.003,1,0.003
Baboonverse Official Collections,0,0,0,0,0
STARKADE: The Lost Fighters,0.0271,0,0.0271,1,0.0271
InvestMan_JustForFun,0.012,0,0.012,1,0.012
Collectors Club: Founders Keys,0.009966666666666669,1.9900000000000002,0.0199,3,0.029900000000000003
TNT DAO Pass G0,0,0,0,0,0
Koolworld: Koollamas,0,0,0,0,0
Trait Swap - Dynamic NFTs (Old Contract),0.01,0,0.01,1,0.01
The Crypt - 2nd Army,0,0,0,0,0
MANGA SOCIETY,0,-1,-0.002,0,0
Secret Sesh NFTS,0,-1,-0.071,0,0
Billi The Cat,0,-1,0,0,0
Omniya Mint Pass,0,0,0,0,0
Teenage Ninja Apes,0,0,0,0,0
Galactic Tigerz Genesis,0.005,0,0.005,1,0.005
Sticky DAO - Official,0.012,0,0.012,1,0.012
Pixelbirds official,0,-1,0,0,0
NounQuest,0,-1,-0.109,0,0
0xBLACK OGs,0.01335,-0.6541448537207601,-0.1009999,4,0.0534
Mutant Zukis,0,0,0,0,0
PlayWithMe V2,0,-1,-0.12,0,0
Playing Tigers Edition 1,0,-1,0,0,0
AlphaDoggg Signature Collection,0.39385492753623186,2.3651601287320334,19.100299999999997,69,27.17599
Maneki Neko Art,0,0,0,0,0
Dancing Metaverse Sound,0,-1,0,0,0
Jaguar Gang,0.03249375000000001,-0.3309428711845819,-0.2571636880000002,16,0.5199000000000001
Stickz NFT Collection,0,0,0,0,0
Iconic Mavericks Genesis,0.03,0,0.03,1,0.03
Celestials Stellar Club - Unique Exoplanets Collection,0,-1,0,0,0
Dragon Fruits NFT,0,0,0,0,0
PASTEL BIRDS CLUB,0,-1,0,0,0
Journey to Nusquam,0,0,0,0,0
FIRE BIRDS NFT,0,-1,0,0,0
Foodz Party,0.027000000000000003,-0.3522355507088332,-0.1615000000000001,11,0.29700000000000004
Moon Birbs,0,0,0,0,0
DoodleBirds NFT,0,0,0,0,0
The Mood Octopus,0,0,0,0,0
*HYPEHAUS,0,-1,-0.005,0,0
Hiros,0,0,0,0,0
The Rings by Andrew Fernandez,0,0,0,0,0
B3L Pass,0,0,0,0,0
Tiny Pixel eGirl,0,-1,-1e-07,0,0
Anonymous Society | NFT,0,0,0,0,0
Baby Dragoons,0,0,0,0,0
GOD Panels,0.01,0,0.01,1,0.01
SweetPalss,0,0,0,0,0
tiny baby dinos,0.0049,0,0.0049,1,0.0049
METAVS Vault Pass,0,-1,-0.08,0,0
Gym Rat Elephants,0,-1,-0.027999999999999997,0,0
DystoAzuki,0,0,0,0,0
THE NOVAS,0,-1,-2e-05,0,0
Bitcans Beta,0,-1,0,0,0
Puli Runners,0.038571428571428576,3.5000000000000004,0.21000000000000002,7,0.27
Wealthy Whales Gen 2,0.005,0,0.005,1,0.005
HandOfMind,0,0,0,0,0
Lockout - NotAudited.xyz,0,-1,0,0,0
Waifu Harem Club NFT,0,0,0,0,0
ACTIVAT0R,0,-1,0,0,0
Airbrush art by Mashine,0,-1,-0.06,0,0
OPERATOR GRUNTZ (OG),0,0,0,0,0
Yakuza Project,0,0,0,0,0
Sumati SARIRA,0,0,0,0,0
Omni Bots (eth),0,0,0,0,0
Galactic Alien Social Club,0.0051,-0.6756756756756757,-0.04250000000000001,4,0.0204
Nameless Jovians: Shards,0,0,0,0,0
Akimo Inu,0,-1,-0.010000000000000002,0,0
The Lil Homies,0,0,0,0,0
MoonTird,0,-1,0,0,0
NoEvilMonkeys,0,0,0,0,0
PROPERTY DEEDS,0,-1,-0.029700000000000004,0,0
BillionaireSkullClub,0.002,1,0.001,1,0.002
MEKAZUKI GENESIS,0,-1,-0.024,0,0
Chasing Thor Edition,0,-1,-0.05,0,0
Robinhood NFT Alpha,0,-1,0,0,0
Brown Chips to Liquid,0,0,0,0,0
Cheeky Lion Cubs NFT,0,0,0,0,0
420th Street Stoner Chicks,0.00666,0,0.00666,1,0.00666
Meta Lion Ring,0,0,0,0,0
TinyBirdsNFT,0,0,0,0,0
TSUNDERE OFFICIAL,0,-1,-0.0004,0,0
Pugz Not Drugz,0,0,0,0,0
INFRSNCS,0,0,0,0,0
Moonbirds 3D,0,-1,0,0,0
The Collective Pass,0,-1,0,0,0
MoonSquirrels,0,-1,0,0,0
SilWHOettes,0,0,0,0,0
Turn of the Tide,0,-1,-0.0079828,0,0
OG Anatomy Science Club,0.00888,1.627218934911243,0.027500000000000004,5,0.0444
Cat People NFT,0,-1,0,0,0
DigitsPad Allocation Collection,0.048,-0.6619718309859155,-0.09400000000000001,1,0.048
DWF - Liquidated Project,0,0,0,0,0
Feathered Frens,0,-1,-0.0014,0,0
SYL V4,0,-1,0,0,0
Legendary Dragons Collection,0,0,0,0,0
BOOTLEG MECHAS,0,-1,-0.098,0,0
2019 - DinizBR ArtW,0,0,0,0,0
3D tiny dinos V2,0,-1,-0.002,0,0
Hand drawn Moonbird,0,0,0,0,0
Alimo - Snow Collection,0.15,0,0.15,1,0.15
Mutant Kong Club (Official),0,0,0,0,0
invisible mate,0,-1,0,0,0
GoldSilverPirates,0,0,0,0,0
StonerDogz,0,0,0,0,0
MoonSkull NFT,0,0,0,0,0
GENESIS Toons,0,-1,0,0,0
Sugar Skullz by Pandaverse,0.00635,0.10530896431679715,0.001209999999999999,2,0.0127
NostaLex,0.33,0,0.33,1,0.33
Jason Zeenkov Photo Vault,0,0,0,0,0
Being-There-Sound,0.019950000000000002,0,0.039900000000000005,2,0.039900000000000005
SmolFrens Official,0.0069,-0.23333333333333328,-0.002099999999999999,1,0.0069
REINEN,0,-1,-0.09,0,0
Official Tiny Dogs,0,0,0,0,0
Mounts(for Adventurers),0,0,0,0,0
Genesis X-Key,0.0123,0,0.0123,1,0.0123
Hyundai X Meta Kongz,0,-1,0,0,0
Pocket Dimension Earth,0.07294545454545455,-0.6994216301274526,-1.8671201000000015,11,0.8024
Women Of Venusverse,0.053212666666666665,0,0.159638,3,0.159638
ChippysWorld,0.05130499999999999,-0.1837147530429431,-0.6466209999999997,56,2.8730799999999994
Golden DAZK,0,-1,0,0,0
Solitary Journeys,0,0,0,0,0
LarvaMoonbirds,0,0,0,0,0
Bored Dickbutts,0,-1,-0.0024,0,0
AcrocoDao,0,-1,0,0,0
Happy Robot Friends,0,0,0,0,0
Mayhem Alumni's,0,-1,0,0,0
Golden Ticket Club,0,-1,-0.04,0,0
Baby MoonBirds,0,0,0,0,0
Degen Monkeys Official,0,-1,0,0,0
BlueBirds.eth,0,-1,-0.02,0,0
Mega City Medallions,0,0,0,0,0
Team Seagull DAO,0,-1,-0.015,0,0
TinyDoge (ETH),0,0,0,0,0
Cloud Clouts,0,0,0,0,0
Just A Blunt,0,0,0,0,0
Metaani x Kyary Pamyu Pamyu,0,-1,-1.04,0,0
Weirdo Water,0.08,0,0.24,3,0.24
NOME Genesis,0,0,0,0,0
Obscura Community,0.35,-0.5,-0.35,1,0.35
ShaggyBags NostalgiaCrew,0,0,0,0,0
Lil Bears Collection,0,0,0,0,0
Cheeks by PEPO Paradise,0.013433333333333335,0.024142312579415483,0.007599999999999996,24,0.3224000000000001
0xMonkey,0.007,-0.5857988165680473,-0.0099,1,0.007
Decentrabis,0,0,0,0,0
Pysanky For Ukraine,0,-1,0,0,0
Chillin' Ape Surf Club,0,-1,-0.20900000000000002,0,0
iDreamer (Impermanent Digital),0.004,-0.7142857142857143,-0.01,1,0.004
Waifu Potions,0.08856250000000002,9.194244604316548,0.6390000000000001,8,0.7085000000000001
FernDaddy,0.014936363636363637,-0.4062483060188281,-0.11241500000000004,11,0.1643
Bluntz.io,0,-1,0,0,0
Dysto Bots Genesis,0,-1,0,0,0
MizukiKen,0,0,0,0,0
M.O.T.U.,0,0,0,0,0
AlphaGang,0.20038695652173918,3.4573500967118007,3.5749000000000013,23,4.608900000000001
Mendel Exodus,0.03386,1.6619496855345914,0.31710000000000005,15,0.5079
Ukiyo Players,0,0,0,0,0
Wobbles Official,0,0,0,0,0
365 Days of The Meppo Witch.,0,0,0,0,0
Terroir by Kelly Milligan,0.13541538461538466,-0.17355216705475832,-0.36967999999999956,13,1.7604000000000004
Akamir - Set Sail,0,-1,-0.04,0,0
SuperBear Club x MetaBangDAO,0,0,0,0,0
Crocodood,0,0,0,0,0
//THE SUIT//,0,0,0,0,0
Old Ramen Collection,0,0,0,0,0
Never Fear Truth: Track 1,0.01475,-0.30751173708920176,-0.039299999999999974,6,0.0885
EBOT Cyber Club,0.015,-0.9481632279131204,-0.27436987,1,0.015
420 StonerBox NFT,0,-1,0,0,0
Moon Kongz,0,0,0,0,0
AstroGator VX,0,0,0,0,0
Sunday Journal - Secret Garden Bouquet,0.017416666666666667,-0.1448795057485374,-0.035410000000000025,12,0.209
Based Ghouls,0.07773410454995747,0.23860405291872583,0.9284288113050296,62,4.819514482097363
Obscura Magnum,0,0,0,0,0
Filthy Rich Crypto Kids,0,0,0,0,0
Kevin The Monkey Genesis Collection,0.015,-0.8,-0.06,1,0.015
sneakerdad singles,0,0,0,0,0
JPEG Alpha (S7),0,-1,0,0,0
Mutant Ape Kids Club M2,0.0055,10,0.01,2,0.011
PizzaBot,0.007666666666666667,-0.9009047824213701,-0.2091,3,0.023
Dripperz CyberClub,0,-1,0,0,0
Sybil V3,0,0,0,0,0
Nekkid Access Pass,0.0566213888888889,-0.027958989031950588,-0.058630000000000404,36,2.0383700000000005
WEEDZ NFT,0.04,399,0.0399,1,0.04
Banana Art Club Main,0,0,0,0,0
re:Place (by GM420 Labs),0,0,0,0,0
Sybil V2,0,0,0,0,0
Seems Unreal,0,-1,-0.01,0,0
StrongHero,0,-1,0,0,0
Chum Chums Special Editions,0.009,-0.55,-0.011000000000000001,1,0.009
Cosplay Membership Pass,0,-1,0,0,0
Chalice Station Medallion,0,-1,0,0,0
MetaGeckos by Trent Kaniuga,0,0,0,0,0
Metabella by Pokmi,0.0375,-0.6153846153846154,-0.12000000000000001,2,0.075
STUFF FOR MY PEOPLE,0.02,-0.3333333333333333,-0.019999999999999997,2,0.04
Freaks University,0,0,0,0,0
Bodko x Tubby Cats,0,-1,0,0,0
Elixir of The Ancient,0.007758823529411766,0.04186413902053734,0.005300000000000027,17,0.13190000000000002
420MoonBird,0,-1,0,0,0
Invisible Kanaks,0,0,0,0,0
WarKittens Genesis,0.007252941176470589,-0.3856196123374362,-0.07739000000000011,17,0.1233
CLAY GENESIS,0.011775,-0.667842031029619,-0.09469999999999995,4,0.0471
Look Labs  - End Game,0.000466666666666667,-0.9819121447028424,-0.07600000000000007,3,0.0014
WEEDS.WTF,0.0035,-0.9422442244224423,-0.0571,1,0.0035
MetaFriendsNFT-Official,0,0,0,0,0
Avius Animae,0.007051666625,1.6656166167900455,0.105749999,24,0.169239999
Starcatchers: Space Junk,0.00225,-0.9081632653061225,-0.044500000000000005,2,0.0045
STREET WALKERS by Studio Brooke,0,0,0,0,0
LlamaJira,0,0,0,0,0
Waves Ducks,0,0,0,0,0
The GOAT Society Season 2X,0.01,-0.4000000000000001,-0.020000000000000004,3,0.03
DEATHWISH COLLABS,0.05375000000000001,-0.565568801778137,-1.1196000000000002,16,0.8600000000000002
Mutant Cat Club Official,0,-1,0,0,0
Sperm Game,0.001,0,0,1,0.001
Moonturds69,0,0,0,0,0
Pixelwooks,0.008282608695652177,-0.5215491259795058,-0.20766000000000012,23,0.19050000000000006
Beegens,0,0,0,0,0
Dead_Seagull - Crimson Tide,0,0,0,0,0
Lost Faces by Fireman,0,0,0,0,0
tructor,0,0,0,0,0
Cute Skullz Official,0,0,0,0,0
Lonely Stoner Dude - OG Edition,0,-1,0,0,0
Mutant Birdzuki,0,0,0,0,0
Stoner Moon Bird,0,-1,-0.0089,0,0
JEFF TOWN by Monster Mike,0.29823000000000005,8.941,2.6823000000000006,10,2.9823000000000004
Rising Owl Society,0,-1,0,0,0
THROW STONE by Yusuke Hanai,0.08633333333333333,-0.33074935227583796,-0.12799999899999992,3,0.259
MetaLibrary Founder Cards,0,0,0,0,0
Anonymous Traveler in Europe,0,-1,-0.08,0,0
Hiroyuki Tamakoshi X NFT,0,0,0,0,0
DAO House,0,0,0,0,0
PGSF,0,0,0,0,0
COS.SPACE,0.0258,-0.7058152793614595,-0.0619,1,0.0258
SebastianMVibes,0,-1,0,0,0
M.U.G.S,0.00043,0,0.00086,2,0.00086
Lost Dreams Among the Ash,0.05321428571428572,0.1287878787878789,0.04250000000000004,7,0.37250000000000005
Early Risers,0,0,0,0,0
Baked Bananas NFT,0,0,0,0,0
420frenss,0,-1,0,0,0
0xBASB,0,0,0,0,0
Zoinked Punks,0,-1,-0.01,0,0
Octotokes Reef,0,0,0,0,0
Antarctica - The Last Continent by Dennis Schmelz,0,-1,-0.5,0,0
tiny trashcans,0.00375,0,0.00375,1,0.00375
Reva x LiveArt -Sacred Garden,0.015466666666666667,0.1599999999999999,0.006399999999999996,3,0.0464
MetaDragonz,0.057252000000000004,0.011264193792581296,0.004463999999999968,7,0.400764
Giraffe Tower Offspring,0.059,0.8437499999999999,0.13499999999999998,5,0.295
After The Explosion - AURORA x galcid,0,-1,0,0,0
VOLTZ Avatar Mint Vial,0.05681111111111113,0.235770392749245,0.19510000000000027,18,1.0226000000000004
w3lock EAP Ticket,0,0,0,0,0
"Dig-A Hash Presents: ""Stay NFTy"" landscape art",0,-1,0,0,0
Good Monkeyz,0,-1,-0.07599999999999998,0,0
Family Names V3,0,0,0,0,0
Poetry in Women,0,-1,-0.908,0,0
Stoned Punks by Gutter Punks,0,0,0,0,0
"Mems, Voyage One",0.01646153846153847,-0.6519503183475446,-1.6034189999999997,52,0.8560000000000003
DGA Token Editions,0.01,0.11111111111111122,0.001000000000000001,1,0.01
100 PRINT | DRAFT PICK,0,-1,0,0,0
Battle Fish,0,0,0,0,0
"[decommissioned, check description] SV PLOTs",0,-1,-1.8761799999999997,0,0
PinkCatNFT,0,-1,-0.03,0,0
Nounish Eggs,0.0222,0,0.0222,1,0.0222
AFTERLIF3 AI,0,0,0,0,0
XG NXMXLXSS,0,-1,0,0,0
Copernicus Beer DAO,0,-1,0,0,0
Cool Guys NFT,0.377,-0.8874626865671642,-8.918999999999999,3,1.131
Honorary Falconauts,0,0,0,0,0
Not Our Sky,0,-1,0,0,0
P F P A R A S I T E S,0,-1,0,0,0
Eldermyths,0,0,0,0,0
Highrises,0,0,0,0,0
Voxels NFT (by Voxelverse Studios),0,-1,-1e-09,0,0
FANZONE.io - Sports Club,0.181380637016129,-0.7262786019407561,-59.67701712123013,124,22.491198989999997
neo-expressionist Airs,0,0,0,0,0
fastfoodbirds,0,0,0,0,0
WYMN,0,0,0,0,0
Forgotten Tomes,0,-1,0,0,0
NEXUS XSULLO,0,0,0,0,0
Bored Boy,0,-1,-0.031,0,0
Flappy Moonbirds,0.009625,-0.43047337278106507,-0.029099999999999994,4,0.0385
Duskus,0,-1,-0.1,0,0
Frat Bears Fratstars,0,0,0,0,0
Funky Bunnies Club,0,0,0,0,0
-CORE-,0,-1,-0.5129900000000002,0,0
bird mfers,0,0,0,0,0
Degen 0xSLAPE,0,0,0,0,0
MferGrannies,0,0,0,0,0
Pump Gang,0,0,0,0,0
420 Punks Official,0,-1,0,0,0
milady mfers,0.046,0,0.092,2,0.092
Orchid Seed,0,0,0,0,0
Silly Gecko Gang,0,-1,0,0,0
Society of Deranged Apes (SODA Mutants),0.0039,-0.7771428571428571,-0.013600000000000003,1,0.0039
STAR BIRDS,0,0,0,0,0
MetaLife V2,0,0,0,0,0
mfrankrz,0,0,0,0,0
Meta Riviera,0,-1,0,0,0
The Coffee Junkies,0.005940000000000001,-0.5953678474114442,-0.04370000000000002,5,0.029700000000000004
Personae by Oxen,0,-1,0,0,0
Fast Food Moonbirds,0,0,0,0,0
MoonbirdDicks,0,0,0,0,0
Hedgies by Quiller Labs,0,-1,-0.03,0,0
Crypto Punk Bunnies with $BUNC token,0,0,0,0,0
EPISODES Vol.2,0,0,0,0,0
ToonBirds Official,0,0,0,0,0
MP Old Collection,0,0,0,0,0
multi-chain moonbirdPUNKS,0,0,0,0,0
Non-Fungible Cassettes,0,-1,0,0,0
Figment Country Club,0,0,0,0,0
PSXMA,0,0,0,0,0
Non-Fungible CDs,0,-1,0,0,0
OxNFTommy's PROJECT,0,0,0,0,0
itismunn,0,-1,-0.15,0,0
